,parentTaxid,taxid,CDS,CDS_Mean,exon,exon_Mean,gene,gene_Mean,mRNA,mRNA_Mean
3592,29258,133704,2,816.0,0,0.0,2,816.0,0,0.0
3608,29258,1417756,4,1745.25,0,0.0,4,1745.25,0,0.0
3621,29258,37138,7,1426.28571429,2,2466.0,2,2466.5,2,2466.0
3628,29258,1535290,3,912.0,0,0.0,3,912.0,0,0.0
3647,29258,2012677,4,587.25,0,0.0,4,587.25,0,0.0
3648,29258,2012676,4,578.25,0,0.0,4,578.25,0,0.0
3660,29258,222441,6,546.5,0,0.0,6,546.5,0,0.0
3679,29258,536084,7,647.571428571,0,0.0,7,647.571428571,0,0.0
3680,29258,536086,7,647.571428571,0,0.0,7,647.571428571,0,0.0
3700,29258,1282444,2,864.0,0,0.0,2,864.0,0,0.0
3702,29258,1282443,2,882.0,0,0.0,2,882.0,0,0.0
3747,29258,1899219,7,536.142857143,0,0.0,7,536.142857143,0,0.0
3767,29258,1513315,9,713.666666667,0,0.0,5,1920.4,0,0.0
3771,29258,1628899,5,511.8,0,0.0,5,511.8,0,0.0
3786,29258,634441,6,544.5,0,0.0,6,544.5,0,0.0
3789,29258,401040,6,547.5,0,0.0,6,547.5,0,0.0
3803,29258,12618,4,660.75,0,0.0,2,1212.5,0,0.0
3806,29258,223275,6,547.0,0,0.0,6,547.0,0,0.0
3844,29258,619599,6,713.0,0,0.0,6,713.0,0,0.0
3876,29258,1592104,3,651.0,0,0.0,2,1015.5,0,0.0
3877,29258,1592103,3,613.0,0,0.0,2,958.5,0,0.0
3878,29258,1592102,3,669.0,0,0.0,2,1030.5,0,0.0
3879,29258,1592101,2,793.5,0,0.0,2,793.5,0,0.0
3880,29258,1592100,2,1129.5,0,0.0,2,1129.5,0,0.0
3885,29258,587620,7,531.857142857,0,0.0,7,531.857142857,0,0.0
3894,29258,932073,5,560.4,0,0.0,5,560.4,0,0.0
3957,29258,1454030,3,582.0,0,0.0,2,892.0,0,0.0
3958,29258,1126411,2,814.5,0,0.0,2,814.5,0,0.0
3959,29258,665102,7,680.571428571,0,0.0,7,680.571428571,0,0.0
3973,29258,563180,6,553.0,0,0.0,6,553.0,0,0.0
3978,29258,520962,14,514.5,0,0.0,14,514.5,0,0.0
3988,29258,1618243,2,818.0,0,0.0,2,818.0,0,0.0
4030,29258,62079,9,619.0,0,0.0,9,619.0,0,0.0
4036,29258,252602,2,1935.0,0,0.0,2,1935.0,0,0.0
4038,29258,1126383,2,2542.5,0,0.0,2,2542.5,0,0.0
4044,29258,220608,6,551.0,0,0.0,6,551.0,0,0.0
4049,29258,1701404,1,1614.0,0,0.0,1,1614.0,0,0.0
4050,29258,1701405,1,1746.0,0,0.0,1,1746.0,0,0.0
4102,29258,1174530,4,1732.5,0,0.0,4,1732.5,0,0.0
4109,29258,1642515,4,699.0,0,0.0,4,699.0,0,0.0
4142,29258,408719,6,713.5,0,0.0,6,713.5,0,0.0
4144,29258,390442,6,553.0,0,0.0,6,553.0,0,0.0
4145,29258,390443,6,550.0,0,0.0,6,550.0,0,0.0
4146,29258,390440,6,547.5,0,0.0,6,547.5,0,0.0
4147,29258,390441,6,553.0,0,0.0,6,553.0,0,0.0
4191,29258,687341,2,1275.0,0,0.0,2,1275.0,0,0.0
4192,29258,1469956,3,1883.0,0,0.0,3,1883.0,0,0.0
4193,29258,298650,6,553.0,0,0.0,6,553.0,0,0.0
4194,29258,336987,5,577.8,0,0.0,5,577.8,0,0.0
4225,29258,707546,3,1533.0,0,0.0,3,1533.0,0,0.0
4230,29258,223321,5,579.0,0,0.0,5,579.0,0,0.0
4299,29258,1051966,6,715.0,0,0.0,6,715.0,0,0.0
4337,29258,1241957,2,2391.0,0,0.0,2,2391.0,0,0.0
4363,29258,1521387,2,1128.0,0,0.0,2,1128.0,0,0.0
4364,29258,1521386,4,650.25,0,0.0,4,650.25,0,0.0
4365,29258,1521385,3,796.0,0,0.0,3,796.0,0,0.0
4371,29258,313629,8,531.75,0,0.0,8,531.75,0,0.0
4376,29258,652717,6,558.0,0,0.0,6,558.0,0,0.0
4377,29258,932069,7,647.571428571,0,0.0,7,647.571428571,0,0.0
4404,29258,159153,4,1281.0,0,0.0,4,1281.0,0,0.0
4439,29258,1568974,5,594.0,0,0.0,4,764.75,0,0.0
4443,29258,1328031,2,880.5,0,0.0,2,880.5,0,0.0
4444,29258,1328032,2,858.0,0,0.0,2,858.0,0,0.0
4452,29258,455649,13,522.923076923,0,0.0,13,522.923076923,0,0.0
4470,29258,687386,4,701.25,0,0.0,3,1396.0,0,0.0
4471,29258,687387,4,705.0,0,0.0,3,1395.0,0,0.0
4472,29258,687384,4,581.25,0,0.0,3,1068.0,0,0.0
4473,29258,687385,4,692.25,0,0.0,3,1314.0,0,0.0
4474,29258,687382,4,783.75,0,0.0,4,783.75,0,0.0
4475,29258,687383,3,1004.0,0,0.0,3,1004.0,0,0.0
4476,29258,687380,6,657.0,0,0.0,4,1749.25,0,0.0
4490,29258,1532882,8,607.875,0,0.0,8,607.875,0,0.0
4497,29258,936005,5,612.0,0,0.0,4,787.25,0,0.0
4506,29258,1431395,6,548.0,0,0.0,6,548.0,0,0.0
4524,29258,1345637,3,514.0,0,0.0,2,819.0,0,0.0
4530,29258,1633139,6,553.0,0,0.0,6,553.0,0,0.0
4545,29258,384359,15,509.8,0,0.0,15,509.8,0,0.0
4548,29258,232802,2,826.5,0,0.0,2,826.5,0,0.0
4571,29258,1208310,3,2119.0,0,0.0,3,2119.0,0,0.0
4572,29258,1513528,5,620.4,0,0.0,5,620.4,0,0.0
4574,29258,1246650,2,826.5,0,0.0,2,826.5,0,0.0
4610,29258,713949,6,544.0,0,0.0,6,544.0,0,0.0
4668,29258,1592088,2,1036.5,0,0.0,2,1036.5,0,0.0
4669,29258,1592089,2,1006.5,0,0.0,2,1006.5,0,0.0
4670,29258,1592086,2,1077.0,0,0.0,2,1077.0,0,0.0
4672,29258,1592084,2,895.5,0,0.0,2,895.5,0,0.0
4673,29258,1592085,2,919.5,0,0.0,2,919.5,0,0.0
4674,29258,1592082,2,652.5,0,0.0,2,652.5,0,0.0
4675,29258,1592083,2,759.0,0,0.0,2,759.0,0,0.0
4684,29258,185638,6,838.0,5,1233.2,6,1535.5,3,2090.66666667
4702,29258,1516127,3,1229.0,0,0.0,3,1229.0,0,0.0
4708,29258,674996,6,563.0,0,0.0,6,563.0,0,0.0
4715,29258,425303,3,752.0,0,0.0,3,752.0,0,0.0
4719,29258,1288829,6,553.0,0,0.0,6,553.0,0,0.0
4720,29258,1732201,2,784.5,0,0.0,2,784.5,0,0.0
4722,29258,1218727,2,817.5,0,0.0,2,817.5,0,0.0
4730,29258,51336,7,660.0,0,0.0,8,769.375,0,0.0
4741,29258,1548711,3,836.0,0,0.0,3,836.0,0,0.0
4761,29258,1002273,3,818.0,0,0.0,3,818.0,0,0.0
4763,29258,1692258,3,637.0,0,0.0,2,988.0,0,0.0
4764,29258,1692259,2,930.0,0,0.0,2,930.0,0,0.0
4765,29258,1692256,2,880.5,0,0.0,2,880.5,0,0.0
4766,29258,1692257,2,963.0,0,0.0,2,963.0,0,0.0
4767,29258,1692254,2,742.5,0,0.0,2,742.5,0,0.0
4768,29258,1692255,2,987.0,0,0.0,2,987.0,0,0.0
4769,29258,1692252,2,886.5,0,0.0,2,886.5,0,0.0
4770,29258,1692253,2,949.5,0,0.0,2,949.5,0,0.0
4771,29258,1692250,2,837.0,0,0.0,2,837.0,0,0.0
4772,29258,1692251,1,867.0,0,0.0,1,867.0,0,0.0
4792,29258,1618249,2,964.5,0,0.0,2,964.5,0,0.0
4793,29258,1618248,2,889.5,0,0.0,2,889.5,0,0.0
4794,29258,1618247,2,853.5,0,0.0,2,853.5,0,0.0
4795,29258,1618246,2,859.5,0,0.0,2,859.5,0,0.0
4796,29258,1618245,3,498.0,0,0.0,2,790.0,0,0.0
4797,29258,1618244,2,1006.5,0,0.0,2,1006.5,0,0.0
4798,29258,1233675,6,554.0,0,0.0,6,554.0,0,0.0
4799,29258,1618242,2,1036.5,0,0.0,2,1036.5,0,0.0
4800,29258,1618240,2,787.5,0,0.0,2,787.5,0,0.0
4807,29258,463360,5,580.2,2,502.5,4,746.75,0,0.0
4818,29258,620894,5,634.2,0,0.0,5,634.2,0,0.0
4821,29258,263793,8,623.625,0,0.0,8,623.625,0,0.0
4840,29258,46350,2,2043.0,0,0.0,2,2043.0,0,0.0
4844,29258,1864484,2,2269.5,0,0.0,2,2269.5,0,0.0
4854,29258,1150992,12,543.0,0,0.0,12,543.0,0,0.0
4864,29258,519015,6,551.0,0,0.0,6,551.5,0,0.0
4871,29258,942035,2,757.5,0,0.0,2,757.5,0,0.0
4882,29258,1618259,2,925.5,0,0.0,2,925.5,0,0.0
4900,29258,1618250,2,1059.0,0,0.0,2,1059.0,0,0.0
4933,29258,1931111,6,562.5,0,0.0,6,562.5,0,0.0
4936,29258,377610,6,553.0,0,0.0,6,553.0,0,0.0
4953,29258,614034,6,553.5,0,0.0,6,553.5,0,0.0
4956,29258,134599,7,715.714285714,0,0.0,7,715.714285714,0,0.0
4968,29258,1162280,7,660.857142857,0,0.0,7,660.857142857,0,0.0
5019,29258,180586,3,1886.0,0,0.0,3,1886.0,0,0.0
5020,29258,180587,6,554.0,0,0.0,6,554.0,0,0.0
5033,29258,1655657,5,796.2,0,0.0,5,796.2,0,0.0
5034,29258,292208,3,1899.0,0,0.0,3,1899.0,0,0.0
5036,29258,127507,10,759.9,0,0.0,10,759.9,0,0.0
5039,29258,127509,7,711.0,0,0.0,7,711.0,0,0.0
5040,29258,127508,8,742.5,0,0.0,8,742.5,0,0.0
5041,29258,1774200,6,550.0,0,0.0,6,550.0,0,0.0
5044,29258,1460070,16,442.3125,0,0.0,16,442.3125,0,0.0
5098,29258,1266977,5,576.6,0,0.0,5,576.6,0,0.0
5104,29258,1618260,2,783.0,0,0.0,2,783.0,0,0.0
5114,29258,687353,2,1351.5,0,0.0,2,1351.5,0,0.0
5124,29258,1234874,2,940.5,0,0.0,2,940.5,0,0.0
5126,29258,1234872,2,982.5,0,0.0,2,982.5,0,0.0
5128,29258,268785,4,575.25,0,0.0,4,575.25,0,0.0
5129,29258,1234878,2,772.5,0,0.0,2,772.5,0,0.0
5130,29258,1234879,2,802.5,0,0.0,2,802.5,0,0.0
5139,29258,929766,6,611.0,0,0.0,6,611.0,0,0.0
5152,29258,223337,6,546.5,0,0.0,6,546.5,0,0.0
5154,29258,1420600,2,603.0,0,0.0,2,603.0,0,0.0
5156,29258,1827003,6,578.333333333,0,0.0,6,578.333333333,0,0.0
5158,29258,263001,6,547.5,0,0.0,6,547.5,0,0.0
5165,29258,642493,6,560.5,0,0.0,6,560.5,0,0.0
5233,29258,400121,3,692.0,0,0.0,3,692.0,0,0.0
5234,29258,400122,3,692.0,0,0.0,3,692.0,0,0.0
5245,29258,508750,7,526.714285714,0,0.0,7,526.714285714,0,0.0
5255,29258,997078,6,554.0,0,0.0,6,554.0,0,0.0
5257,29258,1908802,2,1020.0,0,0.0,2,1020.0,0,0.0
5302,29258,1419711,3,670.0,0,0.0,3,670.0,0,0.0
5310,29258,1912344,6,568.0,0,0.0,6,568.0,0,0.0
5331,29258,1333313,7,516.428571429,0,0.0,7,516.428571429,0,0.0
5369,29258,1629656,4,954.0,0,0.0,4,954.0,0,0.0
5370,29258,1629657,4,927.0,0,0.0,4,927.0,0,0.0
5390,29258,575917,7,534.857142857,0,0.0,7,534.857142857,0,0.0
5393,29258,105154,8,545.625,0,0.0,8,545.625,0,0.0
5404,29258,759390,7,649.714285714,0,0.0,7,649.714285714,0,0.0
5406,29258,53260,7,514.285714286,0,0.0,7,514.285714286,0,0.0
5414,29258,653358,6,567.5,0,0.0,6,567.5,0,0.0
5415,29258,158463,7,645.857142857,0,0.0,7,645.857142857,0,0.0
5437,29258,260377,6,554.5,0,0.0,6,554.5,0,0.0
5459,29258,1302850,5,576.6,0,0.0,4,740.0,0,0.0
5484,29258,991022,3,787.0,0,0.0,3,787.0,0,0.0
5530,29258,1379692,4,769.5,0,0.0,4,769.5,0,0.0
5532,29258,1379695,2,1267.5,0,0.0,2,1267.5,0,0.0
5555,29258,345250,2,804.0,0,0.0,2,804.0,0,0.0
5576,29258,1221208,3,1891.0,0,0.0,3,1891.0,0,0.0
5584,29258,1776153,4,1431.0,0,0.0,4,1431.0,0,0.0
5587,29258,1844928,1,873.0,0,0.0,1,873.0,0,0.0
5597,29258,367850,7,648.857142857,0,0.0,7,648.857142857,0,0.0
5598,29258,666144,7,653.142857143,0,0.0,7,653.142857143,0,0.0
5613,29258,1475143,2,789.0,0,0.0,2,789.0,0,0.0
5618,29258,1202142,5,664.8,0,0.0,5,664.8,0,0.0
5634,29258,35341,2,838.5,0,0.0,2,838.5,0,0.0
5671,29258,1329381,6,553.0,0,0.0,6,553.0,0,0.0
5672,29258,1329380,6,552.5,0,0.0,6,552.5,0,0.0
5675,29258,374840,11,637.636363636,2,2126.0,11,865.727272727,2,2126.0
5676,29258,374844,11,649.090909091,3,1519.0,13,801.0,3,1519.0
5677,29258,1125764,2,906.0,0,0.0,2,906.0,0,0.0
5680,29258,220932,6,553.0,0,0.0,6,553.0,0,0.0
5684,29258,1853865,8,481.125,0,0.0,7,569.714285714,0,0.0
5687,29258,283824,8,483.75,0,0.0,8,483.75,0,0.0
5740,29258,163654,6,454.0,0,0.0,6,454.0,0,0.0
5755,29258,229636,6,553.5,0,0.0,6,553.5,0,0.0
5759,29258,10840,6,572.0,0,0.0,6,572.0,0,0.0
5767,29258,429564,6,699.5,0,0.0,6,700.166666667,0,0.0
5769,29258,10848,10,582.3,0,0.0,10,582.3,0,0.0
5771,29258,10849,10,581.7,0,0.0,10,581.7,0,0.0
5772,29258,1766828,6,573.0,0,0.0,6,573.0,0,0.0
5790,29258,1788315,6,1435.5,0,0.0,5,1739.2,0,0.0
5800,29258,559878,8,640.875,0,0.0,8,640.875,0,0.0
5814,29258,1218488,4,670.5,0,0.0,3,1340.0,0,0.0
5819,29258,1348500,3,516.0,0,0.0,2,857.0,0,0.0
5829,29258,1513224,3,1361.0,0,0.0,3,1361.0,0,0.0
5833,29258,1340745,12,690.75,0,0.0,12,697.25,0,0.0
5838,29258,85106,2,2041.5,0,0.0,2,2041.5,0,0.0
5855,29258,753670,8,480.0,0,0.0,8,480.0,0,0.0
5859,29258,536081,5,577.2,0,0.0,5,577.2,0,0.0
5905,29258,1859149,3,827.0,0,0.0,3,827.0,0,0.0
5923,29258,664980,6,543.5,0,0.0,6,543.5,0,0.0
5925,29258,501328,6,553.0,0,0.0,6,553.0,0,0.0
5940,29258,72003,7,1412.14285714,1,2430.0,7,1412.14285714,1,2430.0
5944,29258,1513489,9,595.666666667,0,0.0,9,595.666666667,0,0.0
5947,29258,38251,4,1863.0,0,0.0,4,1863.0,0,0.0
5948,29258,1548712,1,729.0,0,0.0,1,729.0,0,0.0
5957,29258,1655644,6,673.0,0,0.0,6,673.0,0,0.0
5971,29258,1788437,1,846.0,0,0.0,1,846.0,0,0.0
5979,29258,1788438,3,809.0,0,0.0,3,809.0,0,0.0
5980,29258,1788439,5,788.4,0,0.0,5,788.4,0,0.0
5986,29258,1346815,4,720.0,0,0.0,4,720.0,0,0.0
6013,29258,548915,6,553.5,0,0.0,6,553.5,0,0.0
6039,29258,1379719,3,583.0,0,0.0,3,583.0,0,0.0
6040,29258,1379718,3,811.0,0,0.0,3,811.0,0,0.0
6041,29258,1379717,3,779.0,0,0.0,2,1204.5,0,0.0
6043,29258,1379715,5,505.2,0,0.0,5,505.2,0,0.0
6044,29258,1379714,3,789.0,0,0.0,3,789.0,0,0.0
6045,29258,1379713,3,707.0,0,0.0,3,707.0,0,0.0
6046,29258,1379712,5,739.8,0,0.0,5,739.8,0,0.0
6047,29258,1379711,5,943.8,0,0.0,5,943.8,0,0.0
6048,29258,1379710,3,865.0,0,0.0,3,865.0,0,0.0
6053,29258,1414671,5,1099.8,0,0.0,5,1099.8,0,0.0
6073,29258,1506568,3,504.0,0,0.0,2,844.5,0,0.0
6075,29258,146032,4,574.5,0,0.0,4,574.5,0,0.0
6095,29258,1311277,7,654.857142857,0,0.0,7,654.857142857,0,0.0
6096,29258,1213406,6,541.0,0,0.0,6,541.0,0,0.0
6097,29258,1619219,4,969.75,0,0.0,4,969.75,0,0.0
6098,29258,223307,7,649.714285714,0,0.0,7,649.714285714,0,0.0
6105,29258,971271,6,552.5,0,0.0,6,552.5,0,0.0
6119,29258,1336597,0,0.0,0,0.0,3,745.0,0,0.0
6130,29258,377462,6,560.0,0,0.0,6,560.0,0,0.0
6141,29258,1074044,8,523.875,0,0.0,8,523.875,0,0.0
6151,29258,51676,6,714.0,0,0.0,6,714.0,0,0.0
6155,29258,51673,2,826.5,0,0.0,2,826.5,0,0.0
6191,29258,392761,6,548.0,0,0.0,6,548.0,0,0.0
6207,29258,232380,6,550.5,0,0.0,6,550.5,0,0.0
6222,29258,1443910,2,885.0,0,0.0,2,885.0,0,0.0
6225,29258,223524,13,487.846153846,0,0.0,13,487.846153846,0,0.0
6231,29258,913970,10,503.7,0,0.0,10,503.7,0,0.0
6233,29258,219744,6,553.0,0,0.0,6,553.0,0,0.0
6236,29258,1266458,8,601.5,0,0.0,8,601.5,0,0.0
6240,29258,1511914,3,2139.0,0,0.0,3,2139.0,0,0.0
6241,29258,1511919,2,2368.5,0,0.0,2,2368.5,0,0.0
6242,29258,188333,6,545.5,0,0.0,6,545.5,0,0.0
6249,29258,1513208,3,1825.0,0,0.0,3,1825.0,0,0.0
6250,29258,1513204,3,1828.0,0,0.0,3,1828.0,0,0.0
6269,29258,1788450,1,966.0,0,0.0,1,966.0,0,0.0
6270,29258,1788451,5,709.2,0,0.0,5,709.2,0,0.0
6271,29258,1788452,3,666.0,0,0.0,3,666.0,0,0.0
6272,29258,1788454,2,789.0,0,0.0,2,789.0,0,0.0
6273,29258,1788455,3,622.0,0,0.0,3,622.0,0,0.0
6277,29258,687342,10,526.8,0,0.0,6,2015.33333333,0,0.0
6278,29258,687343,2,1333.5,0,0.0,2,1333.5,0,0.0
6279,29258,687340,5,809.4,0,0.0,3,2520.33333333,0,0.0
6280,29258,1194757,2,862.5,0,0.0,2,862.5,0,0.0
6281,29258,687346,3,977.0,0,0.0,3,977.0,0,0.0
6282,29258,687347,6,710.0,0,0.0,4,1938.25,0,0.0
6283,29258,687345,6,692.5,0,0.0,4,1876.75,0,0.0
6284,29258,687349,6,715.0,0,0.0,4,1948.0,0,0.0
6289,29258,223328,8,635.25,0,0.0,8,635.25,0,0.0
6290,29258,223324,6,707.0,0,0.0,6,707.0,0,0.0
6331,29258,1046571,7,647.571428571,0,0.0,7,647.571428571,0,0.0
6332,29258,1046572,7,676.285714286,0,0.0,7,676.285714286,0,0.0
6333,29258,1046573,8,618.375,0,0.0,8,619.125,0,0.0
6369,29258,202813,2,2047.5,0,0.0,2,2047.5,0,0.0
6370,29258,202812,2,2043.0,0,0.0,2,2043.0,0,0.0
6373,29258,1740165,6,557.5,0,0.0,6,557.5,0,0.0
6394,29258,889510,5,613.8,0,0.0,4,788.0,0,0.0
6402,29258,945962,3,1572.0,0,0.0,3,1572.0,0,0.0
6407,29258,1655656,7,604.285714286,0,0.0,7,604.285714286,0,0.0
6408,29258,1655654,6,646.5,0,0.0,6,646.5,0,0.0
6409,29258,1655653,5,907.8,0,0.0,5,907.8,0,0.0
6410,29258,1655652,5,826.8,0,0.0,5,826.8,0,0.0
6411,29258,1655651,4,971.25,0,0.0,4,971.25,0,0.0
6412,29258,1655650,6,649.0,0,0.0,6,649.0,0,0.0
6413,29258,1655659,6,730.5,0,0.0,6,730.5,0,0.0
6414,29258,1655658,5,874.8,0,0.0,5,874.8,0,0.0
6417,29258,93224,13,420.692307692,0,0.0,13,420.692307692,0,0.0
6423,29258,1911555,6,1428.5,0,0.0,5,1727.8,0,0.0
6427,29258,929769,5,613.2,0,0.0,5,613.2,0,0.0
6428,29258,994388,6,561.0,0,0.0,6,561.0,0,0.0
6444,29258,420255,6,586.5,0,0.0,6,586.5,0,0.0
6481,29258,1882382,4,1462.5,0,0.0,3,2081.33333333,0,0.0
6484,29258,1404345,4,1218.0,0,0.0,4,1218.0,0,0.0
6486,29258,714309,4,655.5,0,0.0,4,655.5,0,0.0
6487,29258,714308,6,716.0,0,0.0,6,716.0,0,0.0
6489,29258,1670662,3,1470.0,0,0.0,3,1470.0,0,0.0
6491,29258,28314,4,1040.25,0,0.0,4,1040.25,0,0.0
6513,29258,1986029,6,643.0,0,0.0,6,643.0,0,0.0
6531,29258,1513199,3,1543.0,0,0.0,3,1543.0,0,0.0
6535,29258,1513196,3,1572.0,0,0.0,3,1572.0,0,0.0
6553,29258,1217821,3,1889.0,0,0.0,3,1889.0,0,0.0
6560,29258,329639,4,1635.0,0,0.0,4,1635.0,0,0.0
6565,29258,664785,2,957.0,0,0.0,2,957.0,0,0.0
6568,29258,687369,3,886.0,0,0.0,3,886.0,0,0.0
6569,29258,687364,3,948.0,0,0.0,3,948.0,0,0.0
6570,29258,57579,2,2038.5,0,0.0,2,2038.5,0,0.0
6571,29258,687366,6,727.0,0,0.0,4,1952.5,0,0.0
6572,29258,687367,6,691.5,0,0.0,4,1891.75,0,0.0
6573,29258,223308,7,644.142857143,0,0.0,7,644.142857143,0,0.0
6574,29258,223301,6,705.5,0,0.0,6,705.5,0,0.0
6575,29258,223303,7,684.428571429,0,0.0,7,684.428571429,0,0.0
6577,29258,223305,6,547.0,0,0.0,6,547.0,0,0.0
6597,29258,281492,2,2104.5,0,0.0,2,2104.5,0,0.0
6600,29258,240492,5,568.2,0,0.0,5,568.2,0,0.0
6631,29258,438782,5,534.6,0,0.0,5,534.6,0,0.0
6660,29258,47838,7,649.714285714,0,0.0,7,649.714285714,0,0.0
6662,29258,189836,10,549.0,0,0.0,10,549.0,0,0.0
6668,29258,307110,6,561.5,0,0.0,6,561.5,0,0.0
6684,29258,207240,8,655.5,0,0.0,8,655.5,0,0.0
6685,29258,407837,6,553.0,0,0.0,6,553.0,0,0.0
6689,29258,1812308,8,615.375,0,0.0,8,615.375,0,0.0
6697,29258,409287,7,499.285714286,0,0.0,7,499.285714286,0,0.0
6707,29258,1778558,2,829.5,0,0.0,2,829.5,0,0.0
6708,29258,1778559,2,813.0,0,0.0,2,813.0,0,0.0
6717,29258,390439,6,553.5,0,0.0,6,553.5,0,0.0
6760,29258,270146,6,553.5,0,0.0,6,553.5,0,0.0
6768,29258,1352227,3,253.0,0,0.0,3,253.0,0,0.0
6777,29258,911574,6,562.0,0,0.0,6,562.0,0,0.0
6813,29258,727962,2,2008.5,0,0.0,2,2008.5,0,0.0
6814,29258,496807,3,659.0,0,0.0,3,659.0,0,0.0
6816,29258,1743411,2,1174.5,0,0.0,2,1174.5,0,0.0
6843,29258,1489311,12,559.75,0,0.0,12,559.75,0,0.0
6845,29258,1489312,6,553.0,0,0.0,6,553.0,0,0.0
6854,29258,46448,6,536.5,0,0.0,6,536.5,0,0.0
6860,29258,92963,4,644.25,0,0.0,4,644.25,0,0.0
6861,29258,208177,6,553.5,0,0.0,6,553.5,0,0.0
6878,29258,1196237,5,616.2,0,0.0,4,791.0,0,0.0
6879,29258,1196236,5,620.4,0,0.0,4,796.25,0,0.0
6880,29258,740933,4,1040.25,0,0.0,5,1209.0,0,0.0
6881,29258,420684,6,558.0,0,0.0,6,558.0,0,0.0
6908,29258,1114942,5,560.4,0,0.0,5,560.4,0,0.0
6918,29258,211866,6,554.0,0,0.0,6,554.0,0,0.0
6921,29258,1427157,3,765.0,0,0.0,3,765.0,0,0.0
6922,29258,1427156,3,760.0,0,0.0,3,760.0,0,0.0
6941,29258,676044,6,563.0,0,0.0,6,563.0,0,0.0
6955,29258,871521,7,648.857142857,0,0.0,7,648.857142857,0,0.0
6957,29258,1505528,13,525.923076923,0,0.0,13,525.923076923,0,0.0
6963,29258,1214955,2,856.5,0,0.0,2,856.5,0,0.0
6974,29258,51034,5,577.8,0,0.0,5,577.8,0,0.0
6994,29258,1619220,4,951.75,0,0.0,4,951.75,0,0.0
6996,29258,1384631,6,555.5,0,0.0,6,555.5,0,0.0
7020,29258,10826,3,682.0,0,0.0,3,682.0,0,0.0
7022,29258,10825,5,498.4,0,0.0,5,498.4,0,0.0
7024,29258,859650,6,572.0,0,0.0,6,572.0,0,0.0
7025,29258,10820,6,485.5,0,0.0,4,1077.0,0,0.0
7027,29258,10829,4,650.25,0,0.0,4,1047.75,0,0.0
7030,29258,1163715,3,830.0,0,0.0,3,830.0,0,0.0
7060,29258,77647,6,710.5,0,0.0,6,710.5,0,0.0
7063,29258,565052,7,642.857142857,0,0.0,7,642.857142857,0,0.0
7067,29258,1229325,4,618.75,0,0.0,4,618.75,0,0.0
7072,29258,292477,7,672.0,0,0.0,7,672.0,0,0.0
7075,29258,797418,3,1443.0,0,0.0,3,1443.0,0,0.0
7077,29258,1225069,7,564.0,0,0.0,7,564.0,0,0.0
7079,29258,1297645,7,458.571428571,0,0.0,7,458.571428571,0,0.0
7092,29258,79236,8,627.0,0,0.0,8,627.0,0,0.0
7096,29258,207697,7,515.142857143,0,0.0,7,515.142857143,0,0.0
7099,29258,72197,6,1135.0,0,0.0,6,1135.0,0,0.0
7101,29258,417288,6,553.0,0,0.0,6,553.0,0,0.0
7102,29258,77813,6,718.0,0,0.0,6,718.0,0,0.0
7112,29258,223344,6,553.0,0,0.0,6,553.0,0,0.0
7113,29258,223345,6,552.0,0,0.0,6,552.0,0,0.0
7114,29258,223346,6,554.5,0,0.0,6,554.5,0,0.0
7115,29258,223347,8,509.625,0,0.0,8,509.625,0,0.0
7116,29258,55216,7,652.285714286,0,0.0,7,652.285714286,0,0.0
7117,29258,223342,7,648.428571429,0,0.0,7,648.428571429,0,0.0
7141,29258,292443,12,433.75,0,0.0,12,433.75,0,0.0
7146,29258,1165907,4,1593.75,0,0.0,4,1593.75,0,0.0
7179,29258,1266993,5,576.0,0,0.0,5,576.0,0,0.0
7180,29258,1266994,5,576.0,0,0.0,5,576.0,0,0.0
7181,29258,1266995,5,577.8,0,0.0,5,577.8,0,0.0
7183,29258,1327987,13,463.846153846,0,0.0,13,463.846153846,0,0.0
7189,29258,687365,3,963.0,0,0.0,3,963.0,0,0.0
7196,29258,10784,4,1614.0,0,0.0,4,1614.0,0,0.0
7197,29258,10788,3,1489.0,1,288.0,5,1276.8,1,288.0
7200,29258,269277,7,665.571428571,0,0.0,7,665.571428571,0,0.0
7202,29258,269275,8,665.25,0,0.0,8,665.25,0,0.0
7226,29258,1475062,2,1102.5,0,0.0,2,1102.5,0,0.0
7227,29258,1475063,2,1336.5,0,0.0,2,1336.5,0,0.0
7247,29258,270140,6,552.5,0,0.0,6,552.5,0,0.0
7266,29258,1436891,8,486.375,0,0.0,0,0.0,0,0.0
7267,29258,1436892,8,477.375,0,0.0,0,0.0,0,0.0
7276,29258,12524,4,1365.0,0,0.0,4,1365.0,0,0.0
7290,29258,223282,7,650.142857143,0,0.0,7,650.142857143,0,0.0
7291,29258,223284,2,823.5,0,0.0,2,823.5,0,0.0
7292,29258,223287,9,565.0,0,0.0,9,565.0,0,0.0
7293,29258,223286,6,715.0,0,0.0,6,715.0,0,0.0
7299,29258,57119,5,580.2,2,502.5,4,746.75,0,0.0
7302,29258,1476487,5,616.8,0,0.0,4,789.5,0,0.0
7332,29258,85753,8,511.125,0,0.0,8,511.125,0,0.0
7338,29258,908028,7,533.571428571,0,0.0,7,533.571428571,0,0.0
7341,29258,1131622,4,1595.25,0,0.0,4,1595.25,0,0.0
7345,29258,864686,4,1680.0,0,0.0,4,1680.0,0,0.0
7356,29258,1699316,2,1003.5,0,0.0,2,1003.5,0,0.0
